bert-base-uncased_1,bert-base-uncased_2,bert-base-uncased_3,bert-base-uncased_4,bert-base-uncased_5,bert-base-uncased_6,bert-base-uncased_7,bert-base-uncased_8,bert-base-uncased_9,bert-base-uncased_10,bert-base-uncased_11,bert-base-uncased_12,gpt2_1,gpt2_2,gpt2_3,gpt2_4,gpt2_5,gpt2_6,gpt2_7,gpt2_8,gpt2_9,gpt2_10,gpt2_11,gpt2_12,mamba_1,mamba_2,mamba_3,mamba_4,mamba_5,mamba_6,mamba_7,mamba_8,mamba_9,mamba_10,mamba_11,mamba_12,mamba_13,mamba_14,mamba_15,mamba_16,mamba_17,mamba_18,mamba_19,mamba_20,mamba_21,mamba_22,mamba_23,mamba_24
0.6020693690654776,0.5731325288628513,0.6447242697355791,0.7157973266201587,0.7340459789674972,0.792427068530579,0.824872934272738,0.8677650235578951,0.9365998663712196,0.9611888684137245,1.0,0.8753115556882212,0.5266487041951595,0.5817681629588812,0.6087240787898779,0.6271322888602742,0.6323397954258505,0.632381993681834,0.6337505281199474,0.6127222657183936,0.6036237719732944,0.6004446521785333,0.5719941123731724,0.15767053622348862,0.4589093073619879,0.46922142644704684,0.47307023580403196,0.47317274943160187,0.4566890081826378,0.4410920897745398,0.3993374461242754,0.41802157067235324,0.42071584111543975,0.43487972351017795,0.46355171383447197,0.4922007807866688,0.4865075772408203,0.483555516273041,0.4946553590490658,0.4978738854148598,0.47916146431839446,0.4227985923370577,0.4371899367575111,0.3965557093800894,0.3738491288191913,0.3458940073110835,0.31366963789266944,0.27289025837811215
0.4837257795260957,0.4636944642101985,0.5542357741187792,0.6321232027429637,0.6564132276574185,0.7298170122426731,0.7568784629972848,0.7939742719338747,0.8377062193197187,0.864295362548165,0.8753115556882212,1.0,0.4036282788634814,0.4636396074225241,0.4863219279268219,0.5155308172211224,0.5242169130291243,0.518611853655077,0.5236654358888503,0.5006483282652135,0.4941517219373194,0.49719417291569956,0.5014544745038735,0.23403173277940587,0.33631131599025377,0.3581926433132209,0.37307386930671393,0.38831896107268293,0.38422148928661004,0.3632790416908155,0.3410476255649953,0.35147228314643236,0.35921586784508286,0.37930277228790205,0.4137318868171985,0.4380630018955238,0.43331518631472415,0.4330511884452294,0.4563638814096228,0.4546876734268037,0.4313545482003771,0.3833853491349739,0.3992951285011244,0.3668367552450609,0.35486762955234313,0.364573256832576,0.36091956763941824,0.30907204353503964
0.8594403030149587,0.8708324537247095,0.8544032204562371,0.8413197739699698,0.8204991601834142,0.778203579691288,0.7615705309625027,0.6918195670535081,0.59952787502017,0.5702131821564929,0.5266487041951595,0.4036282788634814,1.0,0.9759622615546205,0.9604210541810766,0.9362165166828466,0.9165557998406791,0.8928741436458427,0.8691037964727215,0.8425811869628451,0.7988925623070945,0.760770701584689,0.6961381240424526,0.26654184488282623,0.8719472208167667,0.8564049887104587,0.8096324134499905,0.729393329543802,0.6994980956858382,0.662616188133534,0.5557136641325577,0.5379562237575354,0.5189092780905247,0.5072306319718091,0.528510299241168,0.5101516178851282,0.49603026855307675,0.4799457001829621,0.47114698238161506,0.4555810435636746,0.43732623836734613,0.3509982152388228,0.32589367982839945,0.26299066010545175,0.2506155327139432,0.21589393706792856,0.17990291206407436,0.3126208455247671
0.8709953370387961,0.8654663655066471,0.8661837133097021,0.8696489412092707,0.848675018724186,0.8161142605418907,0.8035895368909888,0.7380411097771507,0.6566875592339985,0.6225292009430365,0.5817681629588812,0.4636396074225241,0.9759622615546205,1.0,0.9857860256791469,0.9647831058842076,0.9482277026099485,0.9333216458425744,0.9137090926532948,0.888158237320717,0.8595962671846417,0.8263462830819057,0.7599984582951177,0.27475482788393446,0.8725533736206373,0.8609972547554294,0.8090236490043057,0.7323844111114854,0.6931859634789101,0.6512223623099654,0.5380146334222259,0.5259550427123914,0.5067825919952882,0.5051066318016701,0.5340794670824035,0.5242768843974703,0.5117996375003762,0.49939460257616175,0.49606495110579674,0.49020845622584724,0.4706846589909964,0.39321309922898207,0.37973343522287956,0.2941420494683662,0.2836176528981682,0.2493765636649125,0.21975699484849742,0.33743706562197845
0.874494311547477,0.8589348951966577,0.8611582926705017,0.8690354939106056,0.8494224318591211,0.8196902413106038,0.8104919991510537,0.7454289636319914,0.6775702794455474,0.6412473391624735,0.6087240787898779,0.4863219279268219,0.9604210541810766,0.9857860256791469,1.0,0.984391061177837,0.9707107113689553,0.9576257507240107,0.9431596194828268,0.9201829760000549,0.8894092554034218,0.8593360008596623,0.7883681348176798,0.2896656591691715,0.8678085765278274,0.8596834155303502,0.8132644543024109,0.7390926334747497,0.702232117859022,0.6650982955631285,0.5509972509046446,0.5472214984518085,0.5311645793733637,0.5362860351086586,0.5690470597472682,0.563905702990106,0.552690594840168,0.5421280272893527,0.54122737408972,0.536353432622863,0.5153089690887498,0.4344784256257637,0.42311626775130895,0.3370345172561367,0.3227083200222977,0.2831562296202417,0.2503391600593422,0.35269382216859485
0.8732687851150724,0.8596072221352838,0.8636180349790421,0.8759931161311718,0.8574430537869864,0.8298836398271264,0.823896321199076,0.764561693415549,0.7002364085335789,0.6646233931873645,0.6271322888602742,0.5155308172211224,0.9362165166828466,0.9647831058842076,0.984391061177837,1.0,0.9914469783610426,0.9817935233904393,0.9681798803996157,0.9461816770445819,0.9176735298656988,0.8908299566289278,0.8313247586982747,0.3272584143609178,0.8526555005948238,0.8534310038471178,0.8233441567048395,0.7602149695866284,0.7308779125347533,0.6978644190238854,0.595850320203821,0.5956141205062877,0.582006143417195,0.590095407937609,0.6214794982470802,0.6158808636094812,0.6062933512354843,0.5980565740770913,0.5985353265874176,0.5921611087581193,0.5726334871808992,0.4891901334478861,0.4771739589637494,0.39710889302180447,0.38128450220200644,0.34204692649120144,0.29213072165308757,0.35497836841072344
0.8557681126090853,0.8425197576171952,0.8530966004130338,0.8708892077226009,0.8535364663041365,0.828273550669264,0.8235943222010248,0.7671665767678947,0.7068487479457299,0.6695468689371328,0.6323397954258505,0.5242169130291243,0.9165557998406791,0.9482277026099485,0.9707107113689553,0.9914469783610426,1.0,0.9926323713567706,0.9826212528415987,0.9618813519640612,0.9350942233231232,0.9076873630752439,0.8519480974872267,0.3610667865177108,0.8327463035280558,0.8350908908394239,0.8037644706756715,0.741717175340793,0.7126673411210873,0.6816388753900404,0.5793510234135604,0.5796304943227929,0.5680667614395644,0.5824412591147412,0.6178804176270875,0.6101735363731239,0.6023411347518587,0.5955261454857507,0.6008757905144335,0.5952423916150932,0.575344267714142,0.49354000843706125,0.48105650110580267,0.3937471818069975,0.37737406916331323,0.34013696389523274,0.299427661084206,0.3748732188252628
0.8566782943430593,0.8428408367725292,0.853687804966662,0.8697424701693481,0.8533827686454021,0.8265000262480411,0.8233484453062918,0.7675589252132119,0.7071287007328092,0.6688764904210542,0.632381993681834,0.518611853655077,0.8928741436458427,0.9333216458425744,0.9576257507240107,0.9817935233904393,0.9926323713567706,1.0,0.9934162940130411,0.9778306834482904,0.9557711869396703,0.9288206928071495,0.8685171825995864,0.3590562282819591,0.8316477689616083,0.8354926677042259,0.8083405066479099,0.7544053059110769,0.7231575039279743,0.6935769195080246,0.5930504506369076,0.5932290796564218,0.5823926548409641,0.5993965107946512,0.6337336892480403,0.6251925276715211,0.6187020703303534,0.6123944824052275,0.6155903716373093,0.6118049858000661,0.5936279549973019,0.5178093806320742,0.5041968003088028,0.41354706851649387,0.3989850256493501,0.35192350153333185,0.29569328446007453,0.36129467964808976
0.8500244008623651,0.8296088848240897,0.8461787152187646,0.8633528574572266,0.8479264292722744,0.8216150338439728,0.8178873973284362,0.7593270191357815,0.7045934118832946,0.6658406502221634,0.6337505281199474,0.5236654358888503,0.8691037964727215,0.9137090926532948,0.9431596194828268,0.9681798803996157,0.9826212528415987,0.9934162940130411,1.0,0.9891498344898093,0.9702930923790309,0.9466977250718002,0.8818163215912582,0.37099105173645713,0.8164217933073525,0.8209443785793955,0.7948578734108376,0.7454788337453264,0.7137867084743397,0.684492011292704,0.5835870051271537,0.5838854661486778,0.5741288970321087,0.5956665191236747,0.6334878394158214,0.6240083370646143,0.6187301499939977,0.6130983081674098,0.6191259117430975,0.615967155119631,0.5962327542236169,0.5251980267442233,0.5106764331169188,0.4157246992117939,0.40112472512402847,0.35327568566367035,0.30212358426686214,0.37508164033778013
0.8467433907623704,0.8236033931368381,0.8406192960116444,0.8549280022651784,0.8394494398077885,0.8084845321449914,0.799945424207575,0.7360389474646026,0.6803206394388375,0.6423836666775107,0.6127222657183936,0.5006483282652135,0.8425811869628451,0.888158237320717,0.9201829760000549,0.9461816770445819,0.9618813519640612,0.9778306834482904,0.9891498344898093,1.0,0.9877760780997917,0.9691833059736015,0.9029765366801477,0.38681299920742107,0.8207128079193956,0.8267686579972966,0.8026737075307083,0.7566984298321486,0.7227903641586716,0.6938939184304366,0.5929377762670458,0.5889028634140177,0.5804259271548126,0.6051173978613291,0.641360302378574,0.6260438823719392,0.623714720936726,0.6197548893682389,0.624520108609164,0.6222338088180054,0.605975106920046,0.5460145016241831,0.5270629972080743,0.4234289459688004,0.4115357556255215,0.36258863822789267,0.3011296668321243,0.38573331225985186
0.8266010040354788,0.7939636074940541,0.8156565849528151,0.832889170882262,0.8170820785862949,0.7864756349671995,0.7763738592901959,0.7121592551818766,0.6685557134455893,0.6264873438330817,0.6036237719732944,0.4941517219373194,0.7988925623070945,0.8595962671846417,0.8894092554034218,0.9176735298656988,0.9350942233231232,0.9557711869396703,0.9702930923790309,0.9877760780997917,1.0,0.9888955905685013,0.9236532786565136,0.37326618227448655,0.8004035919781862,0.808927205485954,0.7861655756684054,0.748324685307923,0.7097726232275813,0.6784683602650096,0.581238614246433,0.5780584075981976,0.5707695143420912,0.6005713337877704,0.6390247324313939,0.6272342491710416,0.6286195294038479,0.6283934073364138,0.634601129197778,0.6396644695759077,0.6257117994373729,0.5853389135159911,0.5695083974943693,0.44958251485157663,0.4384466018814734,0.38500394503355195,0.31810256853395164,0.38150352604281057
0.8114058935751214,0.7685674246983337,0.7921424198260024,0.8129642628462043,0.7958486732430928,0.7666236647241171,0.7536737337137459,0.6867170333810461,0.6542294111523014,0.6143599173367112,0.6004446521785333,0.49719417291569956,0.760770701584689,0.8263462830819057,0.8593360008596623,0.8908299566289278,0.9076873630752439,0.9288206928071495,0.9466977250718002,0.9691833059736015,0.9888955905685013,1.0,0.9539192060454915,0.38391776275524214,0.7815310760929134,0.7948276640337425,0.7794344045737953,0.7541873744858931,0.7142053945760705,0.688597663686131,0.5977014700680717,0.5949823397185672,0.5895622135844747,0.6226426954431735,0.6613368431536213,0.6494885377172487,0.6520966176745959,0.6536925099201885,0.6611512142789941,0.6672087135297211,0.6550821457123198,0.6185514379850323,0.6057109733559028,0.4881646555049866,0.47839978526759425,0.43492779701855333,0.36419545613465265,0.4036384592838154
0.7300722056783417,0.68545956876712,0.7110048526354291,0.7466959183412265,0.7262059961591716,0.7075265852858874,0.6971916196988704,0.6434715207761975,0.6205906917263574,0.593940563669952,0.5719941123731724,0.5014544745038735,0.6961381240424526,0.7599984582951177,0.7883681348176798,0.8313247586982747,0.8519480974872267,0.8685171825995864,0.8818163215912582,0.9029765366801477,0.9236532786565136,0.9539192060454915,1.0,0.4797380491077529,0.7151035650164211,0.7372781911735066,0.7326601678677932,0.7181359827268777,0.6815946978873715,0.6671797182875202,0.5908640979941663,0.5892593726122946,0.5886909497528832,0.6177356826296182,0.6465339669526979,0.6341398605594559,0.6376123228653945,0.6412398430935116,0.6547874558165879,0.6599174242038511,0.651223968671865,0.6136287780490781,0.6095528430596332,0.505508093482847,0.4935486065744814,0.5040312290089727,0.464280044332104,0.4710218571253091
0.20001137947364206,0.20250691613988495,0.24659926759752449,0.2839597595970592,0.2765999740212134,0.28396237913575995,0.2653565983007663,0.2375236368125996,0.2062671784124728,0.20555429093489924,0.15767053622348862,0.23403173277940587,0.26654184488282623,0.27475482788393446,0.2896656591691715,0.3272584143609178,0.3610667865177108,0.3590562282819591,0.37099105173645713,0.38681299920742107,0.37326618227448655,0.38391776275524214,0.4797380491077529,1.0,0.23188763949340502,0.24497272136436143,0.226887016566048,0.19284820435800526,0.18971340719026783,0.18675486048274645,0.1384312516414535,0.12246614838893549,0.12849778132977058,0.17015608571105917,0.21221423458818445,0.17770082368027376,0.17470471643004032,0.17364258861904389,0.20053804195209501,0.18144958383413504,0.15787134039316106,0.11043115822482613,0.09398776248266588,0.08948533030142496,0.11148459184720114,0.247448945763398,0.38187815795889635,0.5621994363312515
0.8741858317296591,0.8752986504663812,0.8481470963448869,0.8101277416577586,0.7895431488435014,0.7214638015114254,0.7022417086954166,0.6161377864879666,0.5066200975281646,0.48821245822494874,0.4589093073619879,0.33631131599025377,0.8719472208167667,0.8725533736206373,0.8678085765278274,0.8526555005948238,0.8327463035280558,0.8316477689616083,0.8164217933073525,0.8207128079193956,0.8004035919781862,0.7815310760929134,0.7151035650164211,0.23188763949340502,1.0,0.9923732696309681,0.9520944013047685,0.8830548898464866,0.8381811816675537,0.7914842759830131,0.6747268847332354,0.6397063478730806,0.6167005832689759,0.606752792922761,0.6096316030831996,0.5742605858977345,0.5593052080930063,0.5414955687706788,0.5133046575363253,0.5004997262166391,0.48846432447400534,0.44049088521737945,0.39008010801067994,0.3172973619987029,0.31828387427152427,0.2586326444982124,0.14083408933985675,0.2691835857604369
0.8706079255382608,0.8669721927494727,0.8431003367444229,0.8114304592474119,0.790861347894998,0.7253511093951686,0.7077254278041832,0.623755839869708,0.5164436512850004,0.5016120501541511,0.46922142644704684,0.3581926433132209,0.8564049887104587,0.8609972547554294,0.8596834155303502,0.8534310038471178,0.8350908908394239,0.8354926677042259,0.8209443785793955,0.8267686579972966,0.808927205485954,0.7948276640337425,0.7372781911735066,0.24497272136436143,0.9923732696309681,1.0,0.9754889487108084,0.9094024279091586,0.8701910569817808,0.823328258565713,0.7120845938295073,0.6823519192377334,0.6602315693209847,0.6503532222593041,0.6497427921663355,0.6148943803798319,0.6012560227272218,0.5841225283092804,0.5549850628559821,0.5417683661834289,0.5307966643836721,0.48200312521665867,0.43348470680511303,0.3615549608108141,0.36375211813206954,0.3090069836019016,0.18309301122769275,0.27363669465468876
0.8716390435360127,0.8613865059768961,0.8290609876915976,0.796010747001556,0.774671325598529,0.7088397119561156,0.6953654553039953,0.6171474581794208,0.5172457077571678,0.5083127807691648,0.47307023580403196,0.37307386930671393,0.8096324134499905,0.8090236490043057,0.8132644543024109,0.8233441567048395,0.8037644706756715,0.8083405066479099,0.7948578734108376,0.8026737075307083,0.7861655756684054,0.7794344045737953,0.7326601678677932,0.226887016566048,0.9520944013047685,0.9754889487108084,1.0,0.9631125882468827,0.9410967300569887,0.9051999667190702,0.8256420678464684,0.8045322402630671,0.7871334440516948,0.7723428797408785,0.7583822758362995,0.7261357765825138,0.7145993866859435,0.6984299678916984,0.6649696819889679,0.6493747958381199,0.6434847418447428,0.5970604887540043,0.5452257278831298,0.493970147405257,0.4930401062878719,0.4301862962910711,0.26187021023078483,0.23475924079873645
0.8548056055060029,0.8356061305571383,0.7938344428801853,0.756678139377685,0.735623238616812,0.6713686685601988,0.6615534053509179,0.5886721907676535,0.5043619962470051,0.49623916298878784,0.47317274943160187,0.38831896107268293,0.729393329543802,0.7323844111114854,0.7390926334747497,0.7602149695866284,0.741717175340793,0.7544053059110769,0.7454788337453264,0.7566984298321486,0.748324685307923,0.7541873744858931,0.7181359827268777,0.19284820435800526,0.8830548898464866,0.9094024279091586,0.9631125882468827,1.0,0.986258182911191,0.9687116918871832,0.9203375685224093,0.8928928638925311,0.8800216865207924,0.8686715235443331,0.8517015819562506,0.8233134665385187,0.8121644444380298,0.7984075963498455,0.7674395820930747,0.7515437749755547,0.7498903976268555,0.7082272314980967,0.6541835052714803,0.6213176282703324,0.614156004854029,0.5387997383187316,0.32607970764505434,0.20079254040973066
0.827255466141245,0.8135208298100307,0.7690432185541147,0.7312335198654177,0.7102835989407806,0.6469847355927154,0.6404543069257146,0.5709657250854514,0.4877376974341207,0.48448213683953023,0.4566890081826378,0.38422148928661004,0.6994980956858382,0.6931859634789101,0.702232117859022,0.7308779125347533,0.7126673411210873,0.7231575039279743,0.7137867084743397,0.7227903641586716,0.7097726232275813,0.7142053945760705,0.6815946978873715,0.18971340719026783,0.8381811816675537,0.8701910569817808,0.9410967300569887,0.986258182911191,1.0,0.9861749928839976,0.95067611043462,0.9273008479856468,0.9137210504563119,0.8947859204157966,0.8716406508361779,0.8413268774915695,0.8300563999705045,0.8159327950416255,0.7820978884713675,0.7617367378204535,0.7614936042587463,0.7156203976825329,0.6590456088083863,0.6403027365148873,0.6308998637677475,0.5596762000093223,0.3473248008245842,0.19231723263780237
0.79478713165104,0.7789100841745101,0.7280418172946626,0.6900822378042917,0.6688160615012569,0.606907386220346,0.6010450622288048,0.535523980087473,0.4625219462302635,0.4594232441055106,0.4410920897745398,0.3632790416908155,0.662616188133534,0.6512223623099654,0.6650982955631285,0.6978644190238854,0.6816388753900404,0.6935769195080246,0.684492011292704,0.6938939184304366,0.6784683602650096,0.688597663686131,0.6671797182875202,0.18675486048274645,0.7914842759830131,0.823328258565713,0.9051999667190702,0.9687116918871832,0.9861749928839976,1.0,0.9767614140014069,0.9580558986718068,0.9471501215041019,0.9307968887229898,0.9067959267672667,0.8769415885570112,0.8663709284588981,0.8524587957984893,0.8193764494291168,0.7978018928935924,0.7985869352666456,0.7493072328201462,0.6921142721169015,0.6884385937877041,0.6760443244854242,0.6074044962684445,0.3858596933741328,0.1918868793872231
0.7253597850204506,0.7091928776473981,0.6504960573648816,0.6111218211923803,0.5920684369437568,0.5337412507668128,0.5316675051334477,0.4787308579822528,0.416202510211013,0.41685177764066855,0.3993374461242754,0.3410476255649953,0.5557136641325577,0.5380146334222259,0.5509972509046446,0.595850320203821,0.5793510234135604,0.5930504506369076,0.5835870051271537,0.5929377762670458,0.581238614246433,0.5977014700680717,0.5908640979941663,0.1384312516414535,0.6747268847332354,0.7120845938295073,0.8256420678464684,0.9203375685224093,0.95067611043462,0.9767614140014069,1.0,0.9859364131211761,0.9806974804469708,0.9626024495122363,0.9298850532117874,0.904231983991073,0.8964920040609115,0.8850572931872257,0.8516126878000425,0.8284268849933607,0.8348388707847204,0.7918882629497171,0.7354501869739836,0.7554586044827608,0.7401796702883046,0.6630278485945377,0.4097257418281447,0.11400871693945172
