bert-base-uncased_L1,bert-base-uncased_L2,bert-base-uncased_L3,bert-base-uncased_L4,bert-base-uncased_L5,bert-base-uncased_L6,bert-base-uncased_L7,bert-base-uncased_L8,bert-base-uncased_L9,bert-base-uncased_L10,bert-base-uncased_L11,bert-base-uncased_L12,gpt2_L1,gpt2_L2,gpt2_L3,gpt2_L4,gpt2_L5,gpt2_L6,gpt2_L7,gpt2_L8,gpt2_L9,gpt2_L10,gpt2_L11,gpt2_L12
0.8630661488104908,0.8722456267757572,0.8996491174310243,0.9230341185718455,0.9512658100079688,0.9620612296215179,0.974203798096828,0.9811564852712235,0.9895124221808899,0.994381055540574,1.0,0.985413764334162,0.4121873659608844,0.061663061434548395,0.01381908043692361,0.014378970946794519,0.014374659285855428,0.015395270501021264,0.01684773420293406,0.019092497630907743,0.021798600065065274,0.02523915209636249,0.037578810442863875,0.7520048194555418
0.8388145474255192,0.851583238958295,0.8845151699081888,0.9104500213687937,0.9410186965993698,0.953685587575911,0.965811475134722,0.9724002556957894,0.9776624873265277,0.9834672026086616,0.985413764334162,1.0,0.453038927745863,0.1133637444661074,0.0665678007782655,0.06713603859660378,0.06714185741780301,0.06813931450714386,0.06953321371222844,0.07167902299722183,0.07429728398546091,0.07759176037931098,0.08967571456969085,0.7833208202692313
0.4566637145014681,0.4412891536790787,0.47791379025305186,0.4895426123146939,0.4690956286838732,0.4757684975487564,0.4596390106525118,0.44415007559205644,0.43401821610475894,0.4191578926437522,0.4121873659608844,0.453038927745863,1.0,0.9151795451156739,0.8952161166581364,0.8953618983484836,0.8951669100812965,0.8956153696347423,0.8963604117183817,0.8975706278150336,0.8989308216461092,0.9007491999878234,0.9071276741294663,0.8048837627579163
0.11556901369718575,0.09668921433710848,0.1353238911767719,0.14484349854738596,0.117064259643481,0.12655124765592354,0.10677825193280618,0.09369701407505314,0.0862892945754804,0.06839925535014674,0.061663061434548395,0.1133637444661074,0.9151795451156739,1.0,0.9981449176131818,0.9983331985387045,0.9983337512646465,0.9984126727885122,0.9985202146363,0.9986765930570441,0.9988283318914531,0.9990057015031912,0.9993256154878588,0.5806636210371803
0.06877587982202331,0.05028797137830679,0.08847046533770417,0.09718491776590858,0.06869081660408116,0.0780697561541116,0.05814123893926314,0.04533057295074414,0.038133382566055626,0.020594628789711633,0.01381908043692361,0.0665678007782655,0.8952161166581364,0.9981449176131818,1.0,0.9999803948657209,0.9999754505421816,0.9999665829682826,0.9999502555507631,0.9999113493073051,0.9998537084670412,0.9997470084211818,0.9990345487819362,0.5459191225106326
0.06901694288416507,0.05047458571118235,0.0887343934679275,0.09753603921977762,0.06912988955298574,0.07855267452548584,0.05862887693202945,0.04583932323756424,0.03869385808022981,0.021131473109041194,0.014378970946794519,0.06713603859660378,0.8953618983484836,0.9983331985387045,0.9999803948657209,1.0,0.9999955332625897,0.9999917132223082,0.9999823460146232,0.999954581985555,0.9999067109061901,0.9998145037469166,0.9991599954838967,0.5460658891939117
0.06891570671344009,0.0503989609078696,0.08864983339312557,0.09747382502029645,0.0690813499878353,0.07852649923722717,0.058613256725825,0.045848137061221435,0.03872135851767821,0.021134967231411884,0.014374659285855428,0.06714185741780301,0.8951669100812965,0.9983337512646465,0.9999754505421816,0.9999955332625897,1.0,0.99999686161093,0.9999870558942535,0.9999572881877937,0.9999077189828922,0.9998117888869997,0.9991387173962255,0.5460818218813158
0.06991109455835548,0.051377465141415044,0.08964865904112927,0.09849325015457244,0.07010492003771096,0.07955004030160057,0.05964784930769993,0.04689429246936802,0.03977395912764415,0.022151478586268397,0.015395270501021264,0.06813931450714386,0.8956153696347423,0.9984126727885122,0.9999665829682826,0.9999917132223082,0.99999686161093,1.0,0.9999954116687307,0.9999732783491433,0.999931321517245,0.99984411226067,0.9992039626873449,0.5467773906976959
0.07151621164423135,0.05295943073681744,0.09121447854176776,0.10006465092930679,0.0716529797012998,0.08107019937732679,0.06117446696595363,0.0484122784522856,0.041278872675451175,0.023612560560512988,0.01684773420293406,0.06953321371222844,0.8963604117183817,0.9985202146363,0.9999502555507631,0.9999823460146232,0.9999870558942535,0.9999954116687307,1.0,0.9999895178390288,0.9999590688269544,0.9998872191702342,0.9992991206056238,0.5477158299356997
0.07398696935269099,0.05536244492117189,0.09360691214178182,0.10247202020056635,0.07401819443684857,0.08340033749796853,0.0635059783759013,0.0507303442305603,0.04359871683094603,0.025863782207162657,0.019092497630907743,0.07167902299722183,0.8975706278150336,0.9986765930570441,0.9999113493073051,0.999954581985555,0.9999572881877937,0.9999732783491433,0.9999895178390288,1.0,0.9999884558380161,0.9999396689725013,0.9994423268364393,0.5492916505214345
0.076876602970397,0.058177182663945365,0.09641126745007789,0.10528076537067527,0.07680860256355175,0.08615164663559467,0.06627566103549196,0.053469902881152415,0.046359102592352194,0.028558147928084456,0.021798600065065274,0.07429728398546091,0.8989308216461092,0.9988283318914531,0.9998537084670412,0.9999067109061901,0.9999077189828922,0.999931321517245,0.9999590688269544,0.9999884558380161,1.0,0.9999773013377636,0.9995694286300751,0.5513367394704446
0.08065352436599636,0.062000031271272474,0.10011711086086116,0.10894657984870036,0.08047629470875056,0.08970991769312565,0.06986152902077164,0.05699670619635522,0.04979836591502279,0.032009618242026416,0.02523915209636249,0.07759176037931098,0.9007491999878234,0.9990057015031912,0.9997470084211818,0.9998145037469166,0.9998117888869997,0.99984411226067,0.9998872191702342,0.9999396689725013,0.9999773013377636,1.0,0.9997236515650042,0.5537784254157971
0.09270527909684703,0.07429168252203007,0.11234910646855573,0.1212714216138459,0.09299561873425628,0.10209423516247183,0.08240121516980417,0.06947817272146065,0.06211667144577135,0.04439950793401311,0.037578810442863875,0.08967571456969085,0.9071276741294663,0.9993256154878588,0.9990345487819362,0.9991599954838967,0.9991387173962255,0.9992039626873449,0.9992991206056238,0.9994423268364393,0.9995694286300751,0.9997236515650042,1.0,0.5626062927624466
0.6816060446478875,0.6791594729734824,0.7189668904031682,0.7416475370594149,0.7537149135444294,0.7656873120041495,0.764267350485911,0.7595025277239859,0.7571471535894115,0.7543508227097222,0.7520048194555418,0.7833208202692313,0.8048837627579163,0.5806636210371803,0.5459191225106326,0.5460658891939117,0.5460818218813158,0.5467773906976959,0.5477158299356997,0.5492916505214345,0.5513367394704446,0.5537784254157971,0.5626062927624466,1.0
