bert-base-uncased_L1,bert-base-uncased_L2,bert-base-uncased_L3,bert-base-uncased_L4,bert-base-uncased_L5,bert-base-uncased_L6,bert-base-uncased_L7,bert-base-uncased_L8,bert-base-uncased_L9,bert-base-uncased_L10,bert-base-uncased_L11,bert-base-uncased_L12,gpt2_L1,gpt2_L2,gpt2_L3,gpt2_L4,gpt2_L5,gpt2_L6,gpt2_L7,gpt2_L8,gpt2_L9,gpt2_L10,gpt2_L11,gpt2_L12
0.8076262083987888,0.8195822622176945,0.8399767300861188,0.8794810869574657,0.8962853732024227,0.910010798953567,0.9119716401579137,0.9271835162890912,0.9566423190107244,0.9797459358437428,1.0,0.8251973138111279,0.12993163505953814,-0.01867382401880401,-0.04599228108922512,-0.046022404700189715,-0.04614465926996705,-0.04591227263158653,-0.045174383313580646,-0.04398385092171875,-0.04263058297421514,-0.04057368128717745,-0.036312587502162694,0.15176035471523286
0.6512717336834044,0.6481475472772592,0.6744605673442676,0.7282407812171134,0.7280828642669499,0.7596388392915457,0.76942496115897,0.774894448389272,0.7954840081605002,0.8129717706513382,0.8251973138111279,1.0,0.35852537093594433,0.23314985524398898,0.20931879811496396,0.20927861856329283,0.20915114876691576,0.20945785958136753,0.2101417510773896,0.21117309139722618,0.21260462758500523,0.2148943882750874,0.21859211535206682,0.3273942045296135
0.1219608394782456,0.09706822931861236,0.10671279831631658,0.14205908905836798,0.13081925835215466,0.13205572763894569,0.12356318250482538,0.11133005800657443,0.11235109566556593,0.12984389876759622,0.12993163505953814,0.35852537093594433,1.0,0.9792907758761639,0.9711199967724752,0.9709787524504896,0.9708770122511062,0.9709008595643394,0.9710766362919927,0.9713678450644323,0.9716649887860995,0.972063144405531,0.9729097393060366,0.9107653283647911
-0.06187957081826166,-0.08808008234497035,-0.0764028463323825,-0.038409787485203184,-0.04532604125194638,-0.0378256223314901,-0.04508955443033066,-0.04983663353124311,-0.04072560766119005,-0.018632858503572606,-0.01867382401880401,0.23314985524398898,0.9792907758761639,1.0,0.9992967873141774,0.9992746882111022,0.9992551060153683,0.9992560169254888,0.9992813211210066,0.9993219846746124,0.9993522992884217,0.9993860396417166,0.9994405621661248,0.9001938283890998
-0.09543560450931346,-0.12162999680904808,-0.10972564922846134,-0.0715311707811784,-0.07780217384694792,-0.06913895847974875,-0.07619706998029978,-0.07937297315085313,-0.06881019621376941,-0.046093611865199856,-0.04599228108922512,0.20931879811496396,0.9711199967724752,0.9992967873141774,1.0,0.9999980096854362,0.9999953988436645,0.9999917931710397,0.999986941011491,0.999979660214185,0.9999606487442296,0.9999317613803985,0.9998384792266951,0.8940740949894299
-0.0958552674126321,-0.122017186997663,-0.11010663280780177,-0.07181357764558743,-0.078051588578217,-0.06931943501175981,-0.07633996159479277,-0.07943533011487275,-0.06886438316762261,-0.046116764295373786,-0.046022404700189715,0.20927861856329283,0.9709787524504896,0.9992746882111022,0.9999980096854362,1.0,0.9999978318956433,0.9999945094875857,0.9999905528203306,0.9999831880825777,0.9999652051792536,0.9999373160101822,0.9998443843853245,0.8940186121409179
-0.09644013409706195,-0.12254560715231153,-0.11061471672114795,-0.07218957164118675,-0.07835404062249375,-0.06949952306350587,-0.07652892234202754,-0.07949752746285461,-0.06891758652839881,-0.04619225600025008,-0.04614465926996705,0.20915114876691576,0.9708770122511062,0.9992551060153683,0.9999953988436645,0.9999978318956433,1.0,0.9999980116099773,0.999994921406107,0.999987574073721,0.9999709739807278,0.9999440838008583,0.9998541538649135,0.8940992119022412
-0.09644001242807829,-0.12252080677024657,-0.11057074803382898,-0.07201574107580525,-0.07814674640907952,-0.06918496496126567,-0.07623521642112771,-0.07915861356130807,-0.06861460392312345,-0.0459293176109181,-0.04591227263158653,0.20945785958136753,0.9709008595643394,0.9992560169254888,0.9999917931710397,0.9999945094875857,0.9999980116099773,1.0,0.9999980229803284,0.9999916701303794,0.9999769575227959,0.9999509033453331,0.9998627280862963,0.8942148447548941
-0.09578876212388464,-0.1218541943523599,-0.1098894054310364,-0.07122486955139962,-0.07735825967802136,-0.06835083001376624,-0.07537959329860228,-0.07829600479546772,-0.0678026407435632,-0.0451538384669757,-0.045174383313580646,0.2101417510773896,0.9710766362919927,0.9992813211210066,0.999986941011491,0.9999905528203306,0.999994921406107,0.9999980229803284,1.0,0.9999965004687543,0.9999855618644224,0.9999625201763723,0.9998808882182987,0.8943838446354171
-0.09437178084341112,-0.120468701269509,-0.10847323454145161,-0.06977426032695434,-0.07593955146787132,-0.06693919050335802,-0.07396367661088389,-0.07695289009713738,-0.0665464724754772,-0.04399241003033975,-0.04398385092171875,0.21117309139722618,0.9713678450644323,0.9993219846746124,0.999979660214185,0.9999831880825777,0.999987574073721,0.9999916701303794,0.9999965004687543,1.0,0.9999944523834517,0.999976200256765,0.9999036795832652,0.8947190674850856
-0.09317039103063715,-0.11925309914186166,-0.10721433900849754,-0.06834017752512223,-0.07452739449832217,-0.06543869640504796,-0.07247622070348622,-0.075474246074215,-0.06514483967773149,-0.042662729689732816,-0.04263058297421514,0.21260462758500523,0.9716649887860995,0.9993522992884217,0.9999606487442296,0.9999652051792536,0.9999709739807278,0.9999769575227959,0.9999855618644224,0.9999944523834517,1.0,0.9999907544147274,0.9999319118234067,0.8951087308928454
-0.09141536623452587,-0.11748623335724859,-0.10533873210782392,-0.06633441137512178,-0.07253748869775928,-0.06336592353557674,-0.07037202236539852,-0.07337338946249393,-0.06295202321527789,-0.04055056031131596,-0.04057368128717745,0.2148943882750874,0.972063144405531,0.9993860396417166,0.9999317613803985,0.9999373160101822,0.9999440838008583,0.9999509033453331,0.9999625201763723,0.999976200256765,0.9999907544147274,1.0,0.9999650332167814,0.8958509849242776
-0.08757255749045219,-0.11362694244217356,-0.10125376982947225,-0.062079449590743,-0.06814161824131401,-0.058885014334237415,-0.06584608844360736,-0.06894778967286151,-0.058495612965837336,-0.03618952118722867,-0.036312587502162694,0.21859211535206682,0.9729097393060366,0.9994405621661248,0.9998384792266951,0.9998443843853245,0.9998541538649135,0.9998627280862963,0.9998808882182987,0.9999036795832652,0.9999319118234067,0.9999650332167814,1.0,0.8984565147920119
0.10968753231649243,0.08481627730081039,0.10381020456889681,0.1389542425445724,0.14070970336832198,0.1415956951662155,0.13508757309978872,0.12904362338893458,0.14046532856065458,0.158481757428801,0.15176035471523286,0.3273942045296135,0.9107653283647911,0.9001938283890998,0.8940740949894299,0.8940186121409179,0.8940992119022412,0.8942148447548941,0.8943838446354171,0.8947190674850856,0.8951087308928454,0.8958509849242776,0.8984565147920119,1.0
