bert-base-uncased_L1,bert-base-uncased_L2,bert-base-uncased_L3,bert-base-uncased_L4,bert-base-uncased_L5,bert-base-uncased_L6,bert-base-uncased_L7,bert-base-uncased_L8,bert-base-uncased_L9,bert-base-uncased_L10,bert-base-uncased_L11,bert-base-uncased_L12,gpt2_L1,gpt2_L2,gpt2_L3,gpt2_L4,gpt2_L5,gpt2_L6,gpt2_L7,gpt2_L8,gpt2_L9,gpt2_L10,gpt2_L11,gpt2_L12
0.7666304605767021,0.7673434674897707,0.7970923187494875,0.8416744511062061,0.8578787623131504,0.8909788288225265,0.89982220445184,0.9258703898090556,0.9548091470385516,0.9768755892001014,1.0,0.8606836865387044,0.13524105352763605,0.01792605264476664,-0.0044168752672925585,-0.004150068343214604,-0.003878291712575298,-0.003427458385890437,-0.0025946630215301896,-0.0013599466636070234,-0.00012435358854983886,0.0017522889631625457,0.005353792631543128,0.14944622337614732
0.597575229072427,0.5893130814255809,0.6319981331927239,0.7031396725085156,0.7214854335072903,0.7693625781643844,0.77652346214217,0.7969025312951408,0.8290622507328734,0.8526277468119852,0.8606836865387044,1.0,0.35708050231526467,0.2632594714833505,0.24471893837398448,0.24490190561738562,0.24518182047457057,0.24560352068052957,0.24629030567343613,0.24728084668309577,0.24846282599398575,0.25039769823861596,0.2532944072948176,0.33905931698696296
0.05402200954729724,0.022600371395246174,0.05570020547528312,0.10378697315548374,0.09464839848316228,0.11769078771584872,0.10986036803749602,0.1104471004634736,0.11987989634521115,0.16677698022926007,0.13524105352763605,0.35708050231526467,1.0,0.9846311067296213,0.9795918680098196,0.9795465235533383,0.9795559716745892,0.9796081367249586,0.9797866604662502,0.9800497375026151,0.980321373075086,0.9806950590405886,0.9814235888606452,0.9294987778421948
-0.09054126529434207,-0.12030334700468007,-0.08598782514599945,-0.0384605433046461,-0.0426437559352545,-0.016817183536931193,-0.024470364957208786,-0.01819976977655821,-0.0018855556742678322,0.04818585677053428,0.01792605264476664,0.2632594714833505,0.9846311067296213,1.0,0.9995290793298127,0.9995389673834091,0.9995438351089008,0.9995526650156489,0.9995785627971396,0.9996127636673844,0.9996417032103685,0.999676396811032,0.9997152205235224,0.919491573214188
-0.11684996113724495,-0.1464381219386652,-0.11225771081571684,-0.06500513858052273,-0.06890391929204578,-0.04252655735421748,-0.04999949040485155,-0.04274928853629992,-0.025065785493714344,0.025551857632284902,-0.0044168752672925585,0.24471893837398448,0.9795918680098196,0.9995290793298127,1.0,0.9999969132312614,0.999994305767103,0.9999907406654762,0.9999859644648431,0.9999771516626542,0.9999600831205733,0.9999341357704195,0.9998445005049063,0.914706133971871
-0.11677193541819311,-0.14632946130837643,-0.11211200920212058,-0.06483729201448599,-0.06867659611190095,-0.042275636097833254,-0.049734076247353376,-0.042467805788918,-0.024797535547862157,0.02577919373292328,-0.004150068343214604,0.24490190561738562,0.9795465235533383,0.9995389673834091,0.9999969132312614,1.0,0.9999973170667433,0.9999940991058783,0.9999903027013103,0.9999822707459778,0.9999658050234481,0.9999407737688307,0.9998524245868351,0.9147153529841945
-0.11690097619514642,-0.14642286033488003,-0.11216307689855,-0.0647666369107899,-0.06853153015578736,-0.04202869075519706,-0.04947660031146283,-0.0421327536979252,-0.024466577787831616,0.0260932128213418,-0.003878291712575298,0.24518182047457057,0.9795559716745892,0.9995438351089008,0.999994305767103,0.9999973170667433,1.0,0.999998218145433,0.9999951342166955,0.9999875645201548,0.9999726167852587,0.9999484493557995,0.999862982562387,0.9148199945376413
-0.11673613454278453,-0.14627278356709303,-0.11196326931067999,-0.06445647492768702,-0.06816303628811102,-0.04155801468526543,-0.04900725201807487,-0.041608456737174344,-0.023951786350122878,0.026576038944304665,-0.003427458385890437,0.24560352068052957,0.9796081367249586,0.9995526650156489,0.9999907406654762,0.9999940991058783,0.999998218145433,1.0,0.9999979375360016,0.9999918550356838,0.9999788546768223,0.9999553158958545,0.9998726223143439,0.9149703830975279
-0.11588763392860876,-0.14542593386672895,-0.11108135820513243,-0.06350627157637183,-0.06721646089841944,-0.04058893966129098,-0.048046177920816155,-0.04065941889624563,-0.02308806694335378,0.02741351278773675,-0.0025946630215301896,0.24629030567343613,0.9797866604662502,0.9995785627971396,0.9999859644648431,0.9999903027013103,0.9999951342166955,0.9999979375360016,1.0,0.9999966801047522,0.9999871540594394,0.9999669834592108,0.9998904129478186,0.9152112865936884
-0.11444020247583851,-0.14401613595916568,-0.10962540846770523,-0.062008467331303344,-0.06575468987877146,-0.03912159006299719,-0.0465810127978391,-0.039255272965171735,-0.02177291202506194,0.028639577036246935,-0.0013599466636070234,0.24728084668309577,0.9800497375026151,0.9996127636673844,0.9999771516626542,0.9999822707459778,0.9999875645201548,0.9999918550356838,0.9999966801047522,1.0,0.999995357156559,0.9999798778095068,0.999912190694701,0.9155561375924152
-0.11319723455345201,-0.14280285525228453,-0.10835171183193829,-0.06060794660294663,-0.06439031524583434,-0.037720138146405985,-0.045194608442624955,-0.03790514353386708,-0.020486084571332108,0.02988227996450872,-0.00012435358854983886,0.24846282599398575,0.980321373075086,0.9996417032103685,0.9999600831205733,0.9999658050234481,0.9999726167852587,0.9999788546768223,0.9999871540594394,0.999995357156559,1.0,0.999991277023277,0.9999354338378886,0.9159504307614927
-0.11114040891059311,-0.14076666019486073,-0.10621768526965436,-0.058402807625081196,-0.06228074740122725,-0.03565040495689005,-0.04310942017963047,-0.035929615913996876,-0.018540461951158112,0.0317477654414235,0.0017522889631625457,0.25039769823861596,0.9806950590405886,0.999676396811032,0.9999341357704195,0.9999407737688307,0.9999484493557995,0.9999553158958545,0.9999669834592108,0.9999798778095068,0.999991277023277,1.0,0.9999663662276702,0.9165865857532041
-0.10746749614395501,-0.13717740642094725,-0.10246531191321501,-0.05450326838284917,-0.05849452058782763,-0.03182562511871004,-0.03920456346260715,-0.032129733452214,-0.014793394376305655,0.03540773350511453,0.005353792631543128,0.2532944072948176,0.9814235888606452,0.9997152205235224,0.9998445005049063,0.9998524245868351,0.999862982562387,0.9998726223143439,0.9998904129478186,0.999912190694701,0.9999354338378886,0.9999663662276702,1.0,0.9186631194704468
0.05788239018533929,0.025919734746227996,0.06422230115853475,0.11010271308137584,0.10201132511532217,0.12579505431063728,0.11959686773406092,0.12483878427716569,0.1364476022246501,0.179286756421724,0.14944622337614732,0.33905931698696296,0.9294987778421948,0.919491573214188,0.914706133971871,0.9147153529841945,0.9148199945376413,0.9149703830975279,0.9152112865936884,0.9155561375924152,0.9159504307614927,0.9165865857532041,0.9186631194704468,1.0
